transaction_id,customer_id,customer_age,customer_gender,income_group,bank_name,card_type,transaction_amount,transaction_type,transaction_time,transaction_location,state,device_type,operating_system,merchant_category,previous_transactions_count,account_balance,international_transaction,failed_login_attempts,suspicious_ip_flag,new_device_login,risk_score,is_fraud
TXN0008480,CUST779381,42,Female,Upper-Middle,South Indian Bank,Visa,14043.33,IMPS,12/27/2025,Bareilly,Karnataka,ATM,Android,Fuel,34,230982.53,0,2,0,0,10,0
TXN0008481,CUST728440,23,Female,Upper-Middle,Yes Bank,MasterCard,8154.89,RTGS,8/17/2025,Chennai,Jammu & Kashmir,POS,Android,Fuel,137,1198763.71,0,10,0,1,30,0
TXN0008482,CUST322776,51,Male,Low,HDFC,Visa,1038.64,Debit Card,11/27/2025,Vadodara,Jammu & Kashmir,desktop,Windows,Travel,61,573442.28,0,3,0,1,15,0
TXN0008483,CUST342794,63,Male,Middle,Kotak Mahindra,MasterCard,1468.99,Credit Card,9/21/2025,Noida,Haryana,ATM,Windows,Shopping,69,465005.16,0,4,0,0,10,0
TXN0008484,CUST261288,28,Male,Low,HDFC,MasterCard,18696.15,RTGS,6/18/2025,Bhavnagar,Maharashtra,mobile,Android,Healthcare,138,1492987.70,0,2,0,0,10,0
TXN0008485,CUST409200,59,Male,Low,Indian Bank,Visa,5936.57,Debit Card,9/19/2025,Jabalpur,West Bengal,mobile,Linux,Shopping,75,777176.45,0,0,0,1,25,0
TXN0008486,CUST210570,24,Female,High,PNB,RuPay,5960.65,Wallet,9/14/2025,Varanasi,Gujarat,mobile,iOS,Food,103,383709.32,0,2,1,0,20,0
TXN0008487,CUST996714,23,Female,High,Federal Bank,RuPay,14065.53,Wallet,6/3/2025,Gurgaon,Kerala,POS,iOS,Electronics,18,362773.55,0,5,0,0,10,0
TXN0008488,CUST527754,24,Female,High,IndusInd,Visa,2329.49,Wallet,8/2/2025,Prayagraj,Uttarakhand,ATM,Android,Insurance,71,925954.92,0,5,0,1,15,0
TXN0008489,CUST985462,41,Female,High,IndusInd,MasterCard,585.24,NEFT,6/23/2025,Chandigarh,Maharashtra,desktop,Linux,Fuel,93,1143842.60,0,8,1,0,35,0
TXN0008490,CUST892526,37,Female,Upper-Middle,HDFC,RuPay,3395.10,RTGS,4/3/2025,Surat,Himachal Pradesh,desktop,iOS,Electronics,39,428852.75,0,6,0,0,15,0
TXN0008491,CUST390155,30,Male,High,HDFC,Visa,8183.35,NEFT,3/8/2025,Ranchi,Kerala,POS,Linux,Travel,112,1253948.60,0,8,0,0,15,0
TXN0008492,CUST398194,28,Male,Low,AU Small Finance,Visa,3233.91,Credit Card,2/19/2025,Nagpur,Jammu & Kashmir,ATM,Windows,Education,124,1194583.11,0,2,0,1,15,0
TXN0008493,CUST692981,56,Female,Upper-Middle,Federal Bank,MasterCard,3326.65,Debit Card,2/24/2025,Jodhpur,Goa,mobile,Linux,Entertainment,146,249599.80,0,8,0,0,15,0
TXN0008494,CUST627917,70,Male,Upper-Middle,SBI,Visa,736.88,UPI,9/19/2025,Srinagar,Tamil Nadu,ATM,Linux,Healthcare,113,814475.66,0,5,0,0,0,0
TXN0008495,CUST884008,56,Female,Middle,Bandhan Bank,MasterCard,1324.72,ATM Withdrawal,8/28/2025,Kolkata,Goa,ATM,Linux,Fuel,43,1257694.26,0,10,0,0,25,0
TXN0008496,CUST848820,24,Male,Upper-Middle,IDFC First,Visa,16542.84,UPI,1/1/2025,Bhopal,Karnataka,mobile,Android,Entertainment,5,641942.00,0,6,0,0,15,0
TXN0008497,CUST273323,35,Female,Low,RBL Bank,Visa,34763.18,ATM Withdrawal,2/9/2025,Udaipur,Uttar Pradesh,ATM,Linux,Shopping,73,663199.98,0,6,0,0,15,0
TXN0008498,CUST992676,49,Male,High,Indian Bank,RuPay,983.95,NEFT,11/23/2025,Bangalore,Goa,mobile,Windows,Food,99,1107420.54,0,3,0,0,0,0
TXN0008499,CUST652974,51,Male,High,AU Small Finance,Visa,1174.77,Wallet,6/13/2025,Ahmedabad,Jammu & Kashmir,mobile,Windows,Shopping,144,586507.21,0,0,0,0,0,0
TXN0008500,CUST779502,67,Male,Upper-Middle,Bank of Baroda,RuPay,68.78,Wallet,12/8/2025,Raipur,Uttarakhand,ATM,Windows,Travel,3,257986.57,0,6,0,1,30,0
TXN0008501,CUST751160,50,Male,Middle,Bank of Baroda,RuPay,2996.21,RTGS,3/3/2025,Jodhpur,Delhi,POS,iOS,Bills,50,736339.44,0,0,0,0,10,0
TXN0008502,CUST193752,57,Female,Upper-Middle,South Indian Bank,MasterCard,7971.21,Wallet,9/11/2025,Coimbatore,Uttarakhand,POS,Linux,Travel,136,936229.97,0,0,0,0,0,0
TXN0008503,CUST976731,66,Female,Low,Yes Bank,Visa,1982.27,Debit Card,1/28/2025,Kanpur,Delhi,mobile,Linux,Shopping,57,334733.32,0,1,0,0,0,0
TXN0008504,CUST691627,70,Male,High,South Indian Bank,MasterCard,20152.69,UPI,3/17/2025,Kanpur,Uttarakhand,POS,Android,Fuel,127,1459892.41,0,2,0,1,15,0
TXN0008505,CUST387042,26,Male,High,HDFC,MasterCard,1098.47,Debit Card,4/29/2025,Kochi,Maharashtra,POS,iOS,Travel,69,690557.54,0,7,0,1,30,0
TXN0008506,CUST949223,60,Male,High,RBL Bank,MasterCard,6389.90,Credit Card,10/22/2025,Jodhpur,Uttarakhand,desktop,iOS,Travel,69,296279.86,1,8,0,0,35,0
TXN0008507,CUST676347,42,Female,Upper-Middle,Federal Bank,MasterCard,5993.48,NEFT,6/2/2025,Mumbai,Karnataka,ATM,Linux,Entertainment,70,1431945.27,0,2,0,1,15,0
TXN0008508,CUST111096,56,Female,Middle,Yes Bank,MasterCard,10390.49,RTGS,11/5/2025,Patna,Punjab,mobile,Windows,Food,93,1027079.69,0,9,1,0,35,0
TXN0008509,CUST970595,57,Male,Low,South Indian Bank,Visa,18788.12,Credit Card,6/8/2025,Raipur,Gujarat,desktop,iOS,Insurance,78,1096002.38,0,2,0,1,15,0
TXN0008510,CUST560490,54,Female,Upper-Middle,UCO Bank,MasterCard,2398.43,Credit Card,11/1/2025,Lucknow,Karnataka,desktop,iOS,Fuel,65,1398391.95,0,1,0,0,0,0
TXN0008511,CUST905707,61,Female,Low,HDFC,MasterCard,2969.72,UPI,12/30/2025,Raipur,Jammu & Kashmir,desktop,Linux,Travel,8,1438748.39,0,3,0,0,0,0
TXN0008512,CUST147005,67,Male,Low,Bank of Baroda,RuPay,1665.37,Wallet,1/18/2025,Meerut,Rajasthan,ATM,iOS,Electronics,28,1117618.34,0,7,0,0,15,0
TXN0008513,CUST835752,49,Female,High,AU Small Finance,MasterCard,15561.38,UPI,5/9/2025,Mysore,Haryana,mobile,iOS,Education,32,1406724.97,0,3,0,0,0,0
TXN0008514,CUST985283,32,Male,Upper-Middle,PNB,RuPay,4456.31,Wallet,7/22/2025,Delhi,Karnataka,ATM,Linux,Travel,127,697098.40,0,9,0,0,15,0
TXN0008515,CUST730616,42,Male,Low,AU Small Finance,MasterCard,10416.85,Debit Card,6/10/2025,Agra,Haryana,POS,Android,Travel,144,1115073.94,0,2,0,0,0,0
TXN0008516,CUST597270,42,Male,Low,IDFC First,MasterCard,91.35,RTGS,6/7/2025,Lucknow,Jammu & Kashmir,mobile,Android,Electronics,123,168314.66,1,4,0,0,20,0
TXN0008517,CUST312139,20,Female,Middle,Indian Bank,RuPay,18417.57,IMPS,4/19/2025,Jodhpur,Haryana,ATM,Linux,Healthcare,14,1204188.44,0,3,0,0,10,0
TXN0008518,CUST431516,37,Female,Middle,Yes Bank,Visa,8138.38,Credit Card,6/6/2025,Nashik,Telangana,desktop,Windows,Travel,97,748551.12,0,1,0,0,0,0
TXN0008519,CUST655208,66,Female,Upper-Middle,Kotak Mahindra,RuPay,3907.56,Credit Card,8/8/2025,Aligarh,Maharashtra,desktop,Windows,Shopping,118,1349354.15,0,7,0,0,25,0
TXN0008520,CUST643290,65,Male,Upper-Middle,Canara Bank,MasterCard,256.71,IMPS,11/26/2025,Hyderabad,West Bengal,ATM,Windows,Healthcare,123,218406.41,0,8,0,1,30,0
TXN0008521,CUST395086,59,Male,High,South Indian Bank,MasterCard,318.86,Wallet,3/19/2025,Aurangabad,Karnataka,desktop,Android,Healthcare,83,1196474.31,0,10,0,0,15,0
TXN0008522,CUST288795,68,Female,High,South Indian Bank,RuPay,12152.80,Debit Card,6/7/2025,Kanpur,West Bengal,desktop,Android,Healthcare,93,979053.52,0,6,0,0,25,0
TXN0008523,CUST736743,19,Female,Low,Axis Bank,Visa,8574.57,UPI,8/14/2025,Kanpur,Goa,desktop,iOS,Food,109,527476.45,0,8,1,0,45,1
TXN0008524,CUST366856,56,Female,Low,UCO Bank,RuPay,1635.37,NEFT,8/13/2025,Surat,Gujarat,mobile,Windows,Electronics,93,29580.29,0,7,0,0,15,0
TXN0008525,CUST185349,25,Female,High,Canara Bank,MasterCard,13108.49,UPI,10/28/2025,Aligarh,Kerala,ATM,Linux,Entertainment,96,507404.62,0,8,0,0,15,0
TXN0008526,CUST746643,46,Male,High,RBL Bank,MasterCard,8807.76,IMPS,5/19/2025,Meerut,Uttar Pradesh,mobile,Android,Entertainment,103,617368.38,0,5,0,0,0,0
TXN0008527,CUST403446,44,Male,Low,South Indian Bank,Visa,3605.97,ATM Withdrawal,1/7/2025,Thane,Jharkhand,desktop,Android,Travel,37,523930.15,1,1,0,0,20,0
TXN0008528,CUST223759,59,Male,Upper-Middle,Bank of Baroda,RuPay,9620.49,Wallet,2/24/2025,Surat,Delhi,ATM,Windows,Bills,41,587552.45,0,3,0,0,0,0
TXN0008529,CUST244890,61,Female,High,IDFC First,Visa,6485.74,UPI,4/25/2025,Nagpur,West Bengal,mobile,Android,Shopping,60,357558.82,0,3,0,0,0,0
TXN0008530,CUST418410,60,Female,Upper-Middle,SBI,Visa,1549.01,UPI,5/15/2025,Noida,Himachal Pradesh,desktop,Android,Electronics,74,276457.40,0,6,0,0,25,0
TXN0008531,CUST851481,43,Male,Middle,Bandhan Bank,RuPay,448.94,UPI,2/13/2025,Kanpur,Karnataka,mobile,Linux,Travel,47,884506.66,0,8,0,0,25,0
TXN0008532,CUST816364,65,Female,Low,RBL Bank,RuPay,4133.69,Wallet,6/15/2025,Bhopal,West Bengal,desktop,iOS,Healthcare,111,304503.61,0,4,0,0,0,0
TXN0008533,CUST763637,43,Female,Low,South Indian Bank,RuPay,573.44,Wallet,7/27/2025,Srinagar,Andhra Pradesh,desktop,Android,Electronics,30,385074.90,0,3,1,1,35,0
TXN0008534,CUST866375,59,Male,Upper-Middle,IDFC First,MasterCard,2782.13,Credit Card,11/30/2025,Chandigarh,Karnataka,POS,iOS,Travel,80,676718.68,0,10,0,0,15,0
TXN0008535,CUST244392,18,Male,Upper-Middle,Yes Bank,Visa,2156.00,ATM Withdrawal,2/10/2025,Kanpur,Jharkhand,desktop,Windows,Entertainment,99,964270.30,0,9,0,0,15,0
TXN0008536,CUST295599,27,Female,Middle,PNB,Visa,6858.42,Wallet,1/30/2025,Jodhpur,Telangana,POS,Linux,Education,94,562950.19,0,10,0,0,15,0
TXN0008537,CUST459522,53,Female,Middle,PNB,RuPay,15446.96,IMPS,6/11/2025,Bangalore,Madhya Pradesh,desktop,iOS,Electronics,68,252980.57,0,10,0,0,25,0
TXN0008538,CUST263426,27,Female,Upper-Middle,HDFC,MasterCard,1831.93,Credit Card,3/3/2025,Dhanbad,Goa,mobile,Android,Bills,12,699076.56,0,0,0,0,0,0
TXN0008539,CUST322918,63,Female,Middle,Bandhan Bank,MasterCard,13942.29,Debit Card,5/22/2025,Bangalore,Gujarat,POS,Linux,Healthcare,138,761488.95,0,7,0,0,15,0
TXN0008540,CUST805520,20,Female,Upper-Middle,South Indian Bank,RuPay,8501.47,Debit Card,2/13/2025,Varanasi,Jammu & Kashmir,ATM,Android,Insurance,129,59271.68,0,8,0,0,25,0
TXN0008541,CUST534955,18,Male,Upper-Middle,Bandhan Bank,RuPay,1074.32,ATM Withdrawal,7/5/2025,Patna,Himachal Pradesh,ATM,Windows,Shopping,31,1129347.86,0,8,0,1,30,0
TXN0008542,CUST168458,52,Male,Middle,Federal Bank,RuPay,3406.98,UPI,9/5/2025,Bhopal,Rajasthan,POS,Linux,Shopping,79,930524.51,0,6,1,0,35,0
TXN0008543,CUST445725,44,Female,Upper-Middle,IndusInd,MasterCard,2362.12,RTGS,4/18/2025,Jaipur,Kerala,POS,iOS,Healthcare,132,610483.28,0,4,0,0,0,0
TXN0008544,CUST691423,40,Female,High,AU Small Finance,Visa,381.61,Wallet,3/13/2025,Ahmedabad,Telangana,ATM,Linux,Bills,54,1261544.72,0,9,0,0,25,0
TXN0008545,CUST395431,62,Male,Low,Canara Bank,RuPay,1146.85,Wallet,9/11/2025,Gurgaon,Bihar,ATM,Android,Fuel,53,742007.53,1,5,0,0,20,0
TXN0008546,CUST890905,48,Male,Upper-Middle,Federal Bank,MasterCard,5791.80,RTGS,5/9/2025,Tirupati,Jharkhand,ATM,iOS,Food,107,1060409.70,1,10,0,0,35,0
TXN0008547,CUST330967,27,Male,Upper-Middle,Axis Bank,MasterCard,404.28,NEFT,2/22/2025,Goa,Jammu & Kashmir,POS,Android,Education,146,534000.32,0,9,0,0,15,0
TXN0008548,CUST216738,36,Female,Upper-Middle,PNB,MasterCard,6354.49,Debit Card,8/4/2025,Shimla,Madhya Pradesh,desktop,Android,Entertainment,67,504992.13,0,6,0,0,25,0
TXN0008549,CUST956738,18,Male,Middle,Canara Bank,MasterCard,1771.61,Credit Card,12/6/2025,Raipur,Haryana,mobile,Linux,Travel,38,412052.33,0,10,0,0,15,0
TXN0008550,CUST299825,67,Female,Low,Yes Bank,RuPay,6668.41,ATM Withdrawal,10/22/2025,Faridabad,Punjab,ATM,Android,Electronics,137,87777.58,0,3,0,0,0,0
TXN0008551,CUST566649,55,Female,Middle,HDFC,Visa,2642.31,IMPS,11/1/2025,Ranchi,Goa,POS,Android,Electronics,0,1319262.71,0,3,0,0,20,0
TXN0008552,CUST787514,63,Male,Low,HSBC India,MasterCard,786.93,ATM Withdrawal,4/23/2025,Thane,Andhra Pradesh,ATM,iOS,Healthcare,41,1318642.51,0,4,1,0,20,0
TXN0008553,CUST974243,29,Female,Middle,SBI,Visa,27747.04,RTGS,7/15/2025,Tirupati,Tamil Nadu,ATM,Linux,Insurance,19,546266.48,1,10,0,0,35,0
TXN0008554,CUST318694,28,Male,Upper-Middle,RBL Bank,Visa,22330.61,Credit Card,3/14/2025,Vadodara,Telangana,desktop,Android,Insurance,36,1426975.29,0,7,0,0,15,0
TXN0008555,CUST599456,67,Female,Middle,Bank of Baroda,MasterCard,5347.86,Credit Card,1/22/2025,Goa,Punjab,desktop,Windows,Healthcare,1,1105093.89,0,2,0,0,10,0
TXN0008556,CUST400776,26,Female,High,Indian Bank,MasterCard,8369.15,Credit Card,4/23/2025,Jabalpur,Maharashtra,desktop,Linux,Food,59,985068.27,0,2,0,1,15,0
TXN0008557,CUST416265,67,Male,Upper-Middle,IDFC First,Visa,1233.21,Wallet,2/9/2025,Coimbatore,Haryana,desktop,Android,Healthcare,119,579740.75,0,3,0,0,0,0
TXN0008558,CUST504944,56,Male,Low,AU Small Finance,Visa,609.98,Credit Card,8/25/2025,Lucknow,Karnataka,desktop,Linux,Travel,100,81572.47,0,4,0,1,25,0
TXN0008559,CUST577600,52,Female,Upper-Middle,IndusInd,MasterCard,1136.52,UPI,8/20/2025,Jodhpur,Telangana,desktop,Linux,Healthcare,42,153281.50,0,0,0,0,0,0
TXN0008560,CUST896954,38,Male,Low,Bank of Baroda,RuPay,5498.08,ATM Withdrawal,5/2/2025,Nashik,Madhya Pradesh,mobile,Android,Bills,0,617649.42,0,7,1,0,55,1
TXN0008561,CUST258135,31,Male,Middle,ICICI,RuPay,2634.55,Wallet,2/1/2025,Dehradun,Haryana,ATM,Windows,Food,11,529602.10,0,5,0,0,0,0
TXN0008562,CUST769718,50,Male,High,UCO Bank,RuPay,14236.64,IMPS,4/30/2025,Thane,Gujarat,mobile,Android,Healthcare,108,844333.83,0,9,0,1,30,0
TXN0008563,CUST279773,52,Female,Low,South Indian Bank,RuPay,3397.40,Credit Card,6/2/2025,Mumbai,Gujarat,mobile,Linux,Healthcare,42,661542.82,0,2,0,1,15,0
TXN0008564,CUST788007,38,Male,Upper-Middle,Axis Bank,MasterCard,15900.62,ATM Withdrawal,9/22/2025,Meerut,Tamil Nadu,POS,Android,Bills,92,1033645.20,0,8,0,0,15,0
TXN0008565,CUST901821,67,Male,High,Kotak Mahindra,RuPay,2293.74,IMPS,7/4/2025,Jabalpur,Gujarat,ATM,iOS,Education,35,248287.88,0,1,1,0,20,0
TXN0008566,CUST249081,29,Female,Upper-Middle,IndusInd,Visa,14890.54,Wallet,6/19/2025,Hyderabad,Rajasthan,POS,Linux,Fuel,57,155795.07,0,8,0,0,25,0
TXN0008567,CUST830061,59,Female,Middle,ICICI,MasterCard,9910.30,ATM Withdrawal,7/12/2025,Hyderabad,Tamil Nadu,ATM,Windows,Healthcare,138,566513.44,0,0,0,1,15,0
TXN0008568,CUST230205,27,Female,Upper-Middle,AU Small Finance,MasterCard,18314.98,NEFT,9/23/2025,Visakhapatnam,Gujarat,desktop,Linux,Travel,129,270758.06,0,3,0,0,0,0
TXN0008569,CUST199926,29,Female,Low,HSBC India,Visa,4822.39,Credit Card,10/30/2025,Ranchi,Andhra Pradesh,ATM,Windows,Education,36,1157414.17,0,9,0,1,30,0
TXN0008570,CUST957505,70,Male,High,PNB,MasterCard,2773.89,ATM Withdrawal,1/4/2025,Madurai,Madhya Pradesh,mobile,iOS,Insurance,147,863562.22,0,6,0,0,15,0
TXN0008571,CUST544676,50,Female,Upper-Middle,ICICI,Visa,6197.39,Debit Card,3/26/2025,Jabalpur,Himachal Pradesh,desktop,Linux,Healthcare,19,1181841.28,0,5,0,0,0,0
TXN0008572,CUST445402,59,Male,Low,AU Small Finance,Visa,1577.26,IMPS,8/10/2025,Visakhapatnam,Maharashtra,ATM,Android,Education,93,1356218.07,0,8,1,0,35,0
TXN0008573,CUST904148,54,Male,High,Bank of Baroda,RuPay,3507.52,NEFT,5/7/2025,Meerut,Bihar,mobile,Linux,Entertainment,76,444542.76,1,4,0,0,30,0
TXN0008574,CUST903285,57,Female,Upper-Middle,Yes Bank,RuPay,4952.92,IMPS,6/5/2025,Jaipur,Himachal Pradesh,ATM,Android,Education,3,990111.88,0,4,0,0,0,0
TXN0008575,CUST965547,69,Female,High,HSBC India,RuPay,7839.23,Credit Card,4/20/2025,Gwalior,Himachal Pradesh,ATM,Linux,Insurance,24,56565.94,0,9,0,0,15,0
TXN0008576,CUST722482,22,Male,High,UCO Bank,Visa,7152.65,RTGS,4/5/2025,Ahmedabad,Bihar,ATM,iOS,Shopping,21,573794.02,0,9,0,0,15,0
TXN0008577,CUST978950,69,Female,Low,South Indian Bank,RuPay,3618.67,ATM Withdrawal,5/25/2025,Raipur,Madhya Pradesh,mobile,Linux,Electronics,93,1319163.20,0,3,0,0,0,0
TXN0008578,CUST908036,66,Female,Middle,UCO Bank,RuPay,25.00,Debit Card,6/26/2025,Visakhapatnam,Gujarat,POS,Android,Education,51,376727.90,0,7,0,0,25,0
TXN0008579,CUST934941,21,Female,Middle,Kotak Mahindra,Visa,1417.47,Debit Card,6/1/2025,Surat,Punjab,desktop,Linux,Insurance,33,1310639.18,0,0,0,0,0,0
TXN0008580,CUST284263,23,Female,High,PNB,RuPay,6407.59,ATM Withdrawal,5/30/2025,Bhavnagar,Jammu & Kashmir,mobile,iOS,Fuel,5,770395.85,0,5,0,0,0,0
TXN0008581,CUST940268,37,Female,Upper-Middle,HSBC India,MasterCard,1679.76,IMPS,12/14/2025,Jaipur,West Bengal,desktop,Windows,Travel,49,1319679.35,1,8,0,0,35,0
TXN0008582,CUST553705,38,Male,Middle,Yes Bank,Visa,13125.64,Wallet,3/25/2025,Dehradun,Andhra Pradesh,mobile,iOS,Education,82,120748.02,0,9,1,0,35,0
TXN0008583,CUST647113,28,Female,Low,UCO Bank,Visa,9159.75,NEFT,6/10/2025,Bareilly,Maharashtra,mobile,iOS,Entertainment,29,26728.07,0,9,0,1,30,0
TXN0008584,CUST855868,50,Female,Middle,HDFC,MasterCard,1231.92,UPI,11/9/2025,Jabalpur,Jammu & Kashmir,mobile,Linux,Electronics,148,1415644.08,0,0,0,0,0,0
TXN0008585,CUST606784,30,Female,High,UCO Bank,MasterCard,4597.18,NEFT,11/29/2025,Bareilly,Karnataka,POS,iOS,Food,15,1238872.94,0,4,0,0,0,0
TXN0008586,CUST336370,21,Female,Middle,South Indian Bank,MasterCard,5258.95,RTGS,12/5/2025,Chennai,Himachal Pradesh,POS,Android,Food,32,86277.11,0,9,0,1,30,0
TXN0008587,CUST563587,53,Male,Upper-Middle,Bandhan Bank,RuPay,3664.79,Credit Card,12/30/2025,Ahmedabad,Goa,ATM,iOS,Insurance,129,984685.42,0,4,0,0,10,0
TXN0008588,CUST515765,28,Male,High,Bandhan Bank,MasterCard,2472.05,Credit Card,11/8/2025,Shimla,Gujarat,POS,Android,Healthcare,139,428258.10,0,6,0,0,15,0
TXN0008589,CUST413172,45,Male,Middle,IndusInd,Visa,7101.35,Credit Card,1/8/2025,Pune,Uttarakhand,ATM,iOS,Insurance,150,914810.15,0,1,0,0,0,0
TXN0008590,CUST786136,68,Male,High,RBL Bank,RuPay,2545.22,UPI,1/15/2025,Coimbatore,Maharashtra,ATM,Linux,Entertainment,4,596082.41,0,2,0,0,0,0
TXN0008591,CUST799966,54,Female,Upper-Middle,ICICI,RuPay,4062.46,Debit Card,3/6/2025,Ahmedabad,Maharashtra,desktop,Linux,Healthcare,88,17817.28,0,6,1,0,45,1
TXN0008592,CUST718405,26,Male,Middle,UCO Bank,RuPay,2401.32,NEFT,8/26/2025,Hyderabad,Karnataka,desktop,iOS,Shopping,15,1313615.56,0,5,0,0,0,0
TXN0008593,CUST466502,59,Male,High,IDFC First,RuPay,9488.15,UPI,11/29/2025,Faridabad,Andhra Pradesh,mobile,Android,Entertainment,65,1470698.74,0,8,0,0,15,0
TXN0008594,CUST282246,57,Female,Low,PNB,RuPay,17098.03,IMPS,4/22/2025,Pune,Punjab,desktop,Linux,Insurance,34,1145002.29,0,9,0,0,15,0
TXN0008595,CUST191699,49,Male,Middle,HDFC,RuPay,8975.11,IMPS,5/12/2025,Meerut,Gujarat,ATM,Linux,Shopping,3,847961.25,0,8,0,0,25,0
TXN0008596,CUST468784,51,Male,High,RBL Bank,RuPay,1781.80,RTGS,1/11/2025,Gwalior,Andhra Pradesh,desktop,iOS,Healthcare,44,1342597.63,0,10,0,1,30,0
TXN0008597,CUST504432,18,Male,Middle,Bank of Baroda,Visa,9742.57,IMPS,7/4/2025,Noida,Bihar,desktop,Linux,Education,16,939504.94,0,6,0,0,15,0
TXN0008598,CUST261869,38,Female,High,South Indian Bank,MasterCard,431.73,Debit Card,4/11/2025,Noida,Haryana,mobile,iOS,Entertainment,143,1185274.44,0,0,0,1,15,0
TXN0008599,CUST136683,56,Female,High,HSBC India,Visa,1138.94,RTGS,5/26/2025,Dehradun,Telangana,mobile,Android,Entertainment,127,1069370.44,0,10,0,0,15,0
TXN0008600,CUST545955,28,Female,Low,Bank of Baroda,Visa,16837.73,Credit Card,10/4/2025,Goa,Telangana,mobile,Windows,Entertainment,125,742680.99,0,4,0,0,10,0
TXN0008601,CUST107186,27,Female,Upper-Middle,HDFC,Visa,5615.41,NEFT,3/11/2025,Kanpur,Maharashtra,ATM,Android,Entertainment,17,939647.22,0,9,0,0,15,0
TXN0008602,CUST413329,40,Female,Low,IDFC First,Visa,4022.32,ATM Withdrawal,8/8/2025,Prayagraj,Bihar,desktop,iOS,Shopping,118,1493411.15,0,4,0,0,0,0
TXN0008603,CUST296902,41,Male,Low,Axis Bank,MasterCard,10652.23,UPI,6/4/2025,Jabalpur,Telangana,POS,Linux,Insurance,15,275663.21,0,10,0,1,40,1
TXN0008604,CUST549306,65,Male,Middle,Bandhan Bank,Visa,16266.08,Wallet,7/6/2025,Gurgaon,West Bengal,mobile,Linux,Healthcare,64,1056813.17,0,3,0,0,0,0
TXN0008605,CUST259422,29,Male,Middle,IDFC First,RuPay,2138.39,ATM Withdrawal,3/2/2025,Jodhpur,Kerala,ATM,Android,Insurance,46,482057.12,0,8,1,0,35,0
TXN0008606,CUST100490,25,Female,Middle,IDFC First,Visa,11878.48,UPI,8/11/2025,Kanpur,Jammu & Kashmir,mobile,Windows,Insurance,67,893108.98,0,1,0,0,0,0
TXN0008607,CUST949092,44,Male,Upper-Middle,Yes Bank,RuPay,8874.72,RTGS,1/27/2025,Dehradun,Jammu & Kashmir,desktop,Windows,Shopping,28,1358269.25,0,1,0,0,0,0
TXN0008608,CUST757319,40,Female,High,IndusInd,MasterCard,495.27,ATM Withdrawal,6/22/2025,Shimla,Rajasthan,ATM,iOS,Electronics,26,1035424.57,0,8,0,0,15,0
TXN0008609,CUST611806,58,Male,High,PNB,Visa,6766.17,IMPS,8/2/2025,Dehradun,Telangana,POS,Linux,Shopping,64,1217584.13,0,9,0,0,25,0
TXN0008610,CUST832554,37,Male,High,SBI,RuPay,1512.88,Credit Card,5/3/2025,Shimla,West Bengal,ATM,Linux,Electronics,14,352745.90,0,9,0,0,15,0
TXN0008611,CUST774279,28,Female,Upper-Middle,Yes Bank,RuPay,2338.70,Credit Card,3/31/2025,Dehradun,Tamil Nadu,desktop,iOS,Electronics,145,941736.62,0,9,0,0,15,0
TXN0008612,CUST105355,37,Female,Middle,Federal Bank,MasterCard,12879.12,Debit Card,2/4/2025,Raipur,Madhya Pradesh,POS,Android,Entertainment,26,256976.26,0,4,0,0,0,0
TXN0008613,CUST785811,31,Male,Middle,UCO Bank,RuPay,2565.96,UPI,9/15/2025,Dhanbad,Andhra Pradesh,POS,Windows,Electronics,21,699052.64,1,0,0,0,30,0
TXN0008614,CUST917678,46,Male,Low,AU Small Finance,RuPay,1991.88,IMPS,3/21/2025,Patna,Punjab,ATM,iOS,Electronics,132,275452.11,0,2,0,0,0,0
TXN0008615,CUST987658,64,Male,Upper-Middle,Bandhan Bank,RuPay,4474.72,UPI,12/31/2025,Vadodara,Bihar,ATM,iOS,Food,105,1242937.14,0,6,0,0,25,0
TXN0008616,CUST574229,39,Female,Middle,AU Small Finance,RuPay,5073.82,Debit Card,7/9/2025,Ranchi,Jharkhand,desktop,Android,Shopping,124,1181331.17,0,5,0,0,0,0
TXN0008617,CUST757828,63,Male,Low,Union Bank,Visa,4473.80,Debit Card,11/19/2025,Bareilly,Delhi,POS,Windows,Travel,150,208265.81,1,2,0,0,20,0
TXN0008618,CUST422274,59,Male,High,UCO Bank,RuPay,433.68,UPI,12/30/2025,Ranchi,Rajasthan,mobile,Windows,Bills,4,159106.55,0,4,0,0,10,0
TXN0008619,CUST180294,27,Female,Middle,RBL Bank,Visa,8941.52,Credit Card,12/18/2025,Nagpur,Delhi,POS,Android,Education,4,889476.65,0,2,0,1,15,0
TXN0008620,CUST487158,32,Female,Upper-Middle,IndusInd,MasterCard,4281.35,RTGS,6/18/2025,Shimla,Delhi,POS,Linux,Food,47,458908.18,0,4,0,0,0,0
TXN0008621,CUST985186,54,Male,Low,HDFC,RuPay,13302.55,ATM Withdrawal,5/5/2025,Noida,Himachal Pradesh,POS,iOS,Bills,136,32190.18,0,7,0,0,15,0
TXN0008622,CUST624997,50,Female,Upper-Middle,AU Small Finance,MasterCard,9895.68,UPI,5/21/2025,Surat,Tamil Nadu,mobile,iOS,Bills,127,1147390.14,0,8,0,0,15,0
